OpCode,Family,Genus,Species,Code,Number,Length_mm,Range_mm,Direction_deg,Depth_m,Mgmt,Site
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,147.253,3388.415,21.548,3.048,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,218.746,3314.26,12.15,3.048,RES,HAN
HAN329,Acanthuridae,Ctenochaetus,strigosus,CTST,1,224.49,3115.751,17.812,3.048,RES,HAN
HAN329,Acanthuridae,Naso,lituratus,NALI,1,252.853,2972.06,10.4,3.048,RES,HAN
HAN329,Acanthuridae,Naso,lituratus,NALI,1,322.711,3007.268,20.206,3.048,RES,HAN
HAN329,Acanthuridae,Zebrasoma,veliferum,ZEVE,1,299.55,4445.647,1.589,3.048,RES,HAN
HAN332,Mullidae,Parupeneus,multifasciatus,PAMU,1,120.353,4735.945,14.255,6.4008,RES,HAN
HAN332,Mullidae,Parupeneus,multifasciatus,PAMU,1,178.95,1884.31,12.125,6.4008,RES,HAN
HAN332,Acanthuridae,Ctenochaetus,strigosus,CTST,1,119.106,1647.901,14.729,6.4008,RES,HAN
HAN332,Mullidae,Parupeneus,insularis,PAIN,1,294.488,2118.445,14.02,6.4008,RES,HAN
HAN334,Acanthuridae,Ctenochaetus,strigosus,CTST,1,129.795,2906.903,22.271,6.7056,RES,HAN
HAN334,Acanthuridae,Ctenochaetus,strigosus,CTST,1,94.079,3428.63,13.918,6.7056,RES,HAN
HAN334,Scaridae,Chlorurus,sordidus,CHSO,1,187.182,5104.109,12.374,6.7056,RES,HAN
HAN334,Scaridae,Chlorurus,spilurus,CHSO,1,140.409,3841.892,18.784,6.7056,RES,HAN
HAN334,Scaridae,Chlorurus,spilurus,CHSO,1,187.746,5117.858,21.008,6.7056,RES,HAN
HAN334,Scaridae,Chlorurus,spilurus,CHSO,1,169.871,3477.875,14.623,6.7056,RES,HAN
HAN334,Acanthuridae,Ctenochaetus,strigosus,CTST,1,144.162,2246.1,16.574,6.7056,RES,HAN
HAN334,Acanthuridae,Ctenochaetus,strigosus,CTST,1,77.937,2897.116,19.079,6.7056,RES,HAN
HAN334,Acanthuridae,Acanthurus,triostegus,ACTR,1,154.446,4158.738,13.613,6.7056,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,104.362,3004.263,10.471,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,202.18,3893.291,12.327,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,189.305,3893.662,21.209,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,12,102.072,2996.158,10.387,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,103.697,2995.8,10.386,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,97.672,2933.862,12.007,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,254.696,4009.276,15.283,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,139.826,2148.742,9.171,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,116.432,2261.471,11.527,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,197.79,2790.894,14.998,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,154.178,2559.958,21.2,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,99.796,2398.642,13.705,10.668,RES,HAN
HAN401,Acanthuridae,Acanthurus,achilles,ACAC,1,213.059,3695.463,22.103,10.668,RES,HAN
HAN401,Acanthuridae,Acanthurus,achilles,ACAC,1,204.212,3632.894,22.021,10.668,RES,HAN
HAN401,Acanthuridae,Acanthurus,achilles,ACAC,1,244.379,3451.406,21.261,10.668,RES,HAN
HAN401,Acanthuridae,Acanthurus,achilles,ACAC,1,225.474,3089.039,19.788,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,158.895,3321.716,10.19,10.668,RES,HAN
HAN401,Acanthuridae,Ctenochaetus,strigosus,CTST,1,101.187,3173.684,4.182,10.668,RES,HAN
HAN401,Scaridae,Chlorurus,spilurus,CHSO,1,236.439,6112.55,19.658,10.668,RES,HAN
HAN401,Mullidae,Parupeneus,insularis,PAIN,1,303.216,6357.638,8.452,10.668,RES,HAN
HAN402,Acanthuridae,Acanthurus,triostegus,ACTR,1,145.445,2400.626,14.708,9.144,RES,HAN
HAN402,Mullidae,Parupeneus,multifasciatus,PAMU,1,162.046,4068.521,11.413,9.144,RES,HAN
HAN402,Mullidae,Parupeneus,multifasciatus,PAMU,1,208.067,4206.708,11.32,9.144,RES,HAN
HAN402,Acanthuridae,Acanthurus,olivaceus,ACOL,1,236.065,3753.813,21.994,9.144,RES,HAN
HAN402,Acanthuridae,Acanthurus,triostegus,ACTR,1,183.688,3515.654,21.719,9.144,RES,HAN
HAN402,Scaridae,Chlorurus,perspicillatus,CHPE,1,508.021,8396.881,14.249,9.144,RES,HAN
HAN402,Acanthuridae,Acanthurus,olivaceus,ACOL,1,236.119,5619.145,20.328,9.144,RES,HAN
HAN402,Mullidae,Parupeneus,multifasciatus,PAMU,1,232.403,5006.963,10.944,9.144,RES,HAN
HAN403,Labridae,Bodianus,albotaeniatus,BOBI,1,233.024,4682.03,4.18,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,71.785,3528.112,13.846,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,94.316,2815.749,17.755,15.24,RES,HAN
HAN403,Acanthuridae,Acanthurus,olivaceus,ACOL,1,250.01,2533.737,12.652,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,2,141.59,5189.336,15.928,15.24,RES,HAN
HAN403,Mullidae,Parupeneus,multifasciatus,PAMU,1,230.61,5291.882,15.352,15.24,RES,HAN
HAN403,Mullidae,Parupeneus,pleurostigma,PAPL,1,150.597,3779.719,16.305,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,148.298,1818.384,15.199,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,6,144.592,1792.364,7.418,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,144.682,1793.365,7.407,15.24,RES,HAN
HAN403,Mullidae,Parupeneus,pleurostigma,PAPL,1,148.215,1844.417,1.785,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,153.793,1586.272,7.465,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,133.724,1378.772,1.27,15.24,RES,HAN
HAN403,Acanthuridae,Acanthurus,olivaceus,ACOL,1,241.572,1244.063,4.679,15.24,RES,HAN
HAN403,Mullidae,Parupeneus,pleurostigma,PAPL,1,226.067,1144.054,4.795,15.24,RES,HAN
HAN403,Acanthuridae,Ctenochaetus,strigosus,CTST,1,136.562,1035.504,5.525,15.24,RES,HAN
HAN404,Scaridae,Scarus,psittacus,SCPS,1,152.047,3200.145,17.174,12.192,RES,HAN
HAN404,Acanthuridae,Naso,lituratus,NALI,1,192.65,2582.85,7.682,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,118.708,2527.816,14.421,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,113.261,2387.081,11.379,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,153.429,2915.571,11.864,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,121.856,3230.59,6.649,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,124.167,3117.225,5.854,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,95.37,2632.752,11.111,12.192,RES,HAN
HAN404,Scaridae,Chlorurus,spilurus,CHSO,1,186.582,2116.167,3.878,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,143.3,4792.786,5.721,12.192,RES,HAN
HAN404,Acanthuridae,Naso,lituratus,NALI,1,183.591,3892.677,14.875,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,140.078,2577.487,10.774,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,135.624,4059.766,6.795,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,135.311,3864.473,21.02,12.192,RES,HAN
HAN404,Acanthuridae,Ctenochaetus,strigosus,CTST,1,109.882,4488.102,16.98,12.192,RES,HAN
HAN404,Scaridae,Chlorurus,spilurus,CHSO,1,190.742,3872.842,20.6,12.192,RES,HAN
HAN404,Scaridae,Scarus,psittacus,SCPS,1,156.331,4045.778,22.121,12.192,RES,HAN
HAN404,Acanthuridae,Acanthurus,olivaceus,ACOL,1,222.973,6033.667,17.19,12.192,RES,HAN
HAN405,Acanthuridae,Naso,lituratus,NALI,1,180.122,5094.426,20.226,15.24,RES,HAN
HAN405,Scaridae,Scarus,psittacus,SCPS,1,131.076,2561.345,12.603,15.24,RES,HAN
HAN405,Scaridae,Scarus,psittacus,SCPS,1,131.388,2543.111,12.396,15.24,RES,HAN
HAN405,Acanthuridae,Ctenochaetus,strigosus,CTST,1,205.493,4021.096,11.256,15.24,RES,HAN
HAN405,Acanthuridae,Ctenochaetus,strigosus,CTST,1,127.221,4854.752,23.04,15.24,RES,HAN
HAN405,Acanthuridae,Acanthurus,olivaceus,ACOL,1,236.69,8501.468,19.948,15.24,RES,HAN
HAN405,Acanthuridae,Naso,lituratus,NALI,1,131.362,7214.407,9.88,15.24,RES,HAN
HAN405,Acanthuridae,Naso,lituratus,NALI,1,129.167,7890.821,16.786,15.24,RES,HAN
HAN405,Lethrinidae,Monotaxis,grandoculis,MOGR,1,231.477,4079.033,19.407,15.24,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,119.489,2205.185,10.346,12.192,RES,HAN
HAN406,Scaridae,Chlorurus,spilurus,CHSO,1,210.544,2341.195,17.992,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.405,3455.963,7.686,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,13,91.039,3547.159,1.863,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,90.764,3546.106,1.863,12.192,RES,HAN
HAN406,Scaridae,Chlorurus,spilurus,CHSO,1,170.216,2612.53,10.675,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,75.688,2330.451,5.143,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,80.376,1883.38,11.361,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,93.037,2422.154,18.737,12.192,RES,HAN
HAN406,Serranidae,Cephalopholis,argus,CEAR,1,262.295,4190.181,22.231,12.192,RES,HAN
HAN406,Scaridae,Chlorurus,spilurus,CHSO,1,172.141,2655.513,11.988,12.192,RES,HAN
HAN406,Acanthuridae,Ctenochaetus,strigosus,CTST,1,134.095,2814.712,20.389,12.192,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,87.51,3236.5,17.713,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,85.116,3193.217,18.643,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.457,2137.854,7.869,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,109.822,2213.441,17.719,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,115.501,2664.331,14.974,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,98.939,2119.188,14.083,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,4,79.036,2008.822,12.797,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,4,101.583,1906.671,15.499,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,111.945,4100.551,19.898,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,106.199,3092.542,3.81,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,94.012,2305.574,13.329,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,107.973,2003.372,8.273,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,81.999,2002.249,15.824,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,119.528,2437.397,16.756,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,98.693,2750.033,13.435,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,3,135.815,2698.046,13.269,13.716,RES,HAN
HAN407,Acanthuridae,Ctenochaetus,strigosus,CTST,1,96.189,2160.949,13.862,13.716,RES,HAN
HAN408,Scaridae,Chlorurus,spilurus,CHSO,1,194.277,1865.523,1.603,6.096,RES,HAN
HAN408,Scaridae,Chlorurus,spilurus,CHSO,1,179.589,1982.539,10.049,6.096,RES,HAN
HAN408,Scaridae,Chlorurus,spilurus,CHSO,1,172.476,2852.021,12.308,6.096,RES,HAN
HAN408,Scaridae,Scarus,rubroviolaceus,SCRU,1,301.737,5758.708,7.834,6.096,RES,HAN
HAN408,Scaridae,Scarus,rubroviolaceus,SCRU,1,573.668,5208.428,11.699,6.096,RES,HAN
HAN408,Scaridae,Scarus,rubroviolaceus,SCRU,1,472.92,2170.018,5.85,6.096,RES,HAN
HAN408,Acanthuridae,Acanthurus,olivaceus,ACOL,1,195.594,2138.836,15.604,6.096,RES,HAN
HAN408,Acanthuridae,Naso,lituratus,NALI,1,181.66,2481.608,19.218,6.096,RES,HAN
HAN408,Acanthuridae,Naso,lituratus,NALI,1,183.744,2925.186,18,6.096,RES,HAN
HAN408,Acanthuridae,Naso,lituratus,NALI,1,186.304,3276.064,9.544,6.096,RES,HAN
HAN408,Scaridae,Scarus,psittacus,SCPS,1,123.96,2933.51,15.141,6.096,RES,HAN
HAN408,Scaridae,Scarus,psittacus,SCPS,1,118.204,3246.848,21.873,6.096,RES,HAN
HAN408,Scaridae,Scarus,psittacus,SCPS,1,122.269,2939.708,19.402,6.096,RES,HAN
HAN408,Scaridae,Scarus,psittacus,SCPS,1,124.552,3295.403,20.094,6.096,RES,HAN
HAN408,Acanthuridae,Acanthurus,olivaceus,ACOL,1,219.081,3996.621,14.963,6.096,RES,HAN
HAN409,Acanthuridae,Acanthurus,olivaceus,ACOL,1,241.944,2141.143,17.481,6.096,RES,HAN
HAN409,Mullidae,Parupeneus,pleurostigma,PAPL,1,205.506,2325.869,19.577,6.096,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,108.012,2646.632,14.926,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,105.758,2011.631,14.366,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,114.283,1648.137,16.175,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,133.197,2525.983,20.49,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,154.86,1737.968,17.221,7.62,RES,HAN
HAN410,Lethrinidae,Monotaxis,grandoculis,MOGR,1,182.21,3668.615,21.726,7.62,RES,HAN
HAN410,Lethrinidae,Monotaxis,grandoculis,MOGR,1,363.879,4214.375,21.737,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,134.757,2281.031,10.081,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,98.533,2018.863,16.995,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,116.682,2004.165,13.531,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,2,91.902,3613.561,23.003,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,184.099,3276.753,20.62,7.62,RES,HAN
HAN410,Acanthuridae,Naso,lituratus,NALI,1,177.146,3625.358,21.532,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,108.594,2088.481,12.494,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,154.165,2484.322,14.554,7.62,RES,HAN
HAN410,Acanthuridae,Naso,lituratus,NALI,1,139.25,4245.553,21.989,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,108.785,3983.14,13.73,7.62,RES,HAN
HAN410,Acanthuridae,Ctenochaetus,strigosus,CTST,1,161.017,3545.719,21.803,7.62,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,137.884,4193.642,14.193,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,205.149,3865.821,19.998,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,136.463,4891.954,15.34,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,167.757,5077.052,19.061,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,185.607,5501.555,23.33,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,130.125,3840.438,21.887,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,1,171.614,4754.035,16.731,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,10,194.701,4394.542,11.66,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,10,147.408,4481,14.115,4.572,RES,HAN
HAN411,Acanthuridae,Acanthurus,triostegus,ACTR,10,134.44,4624.331,16.262,4.572,RES,HAN
HAN411,Scaridae,Scarus,psittacus,SCPS,1,128.667,4211.566,13.547,4.572,RES,HAN
HAN411,Scaridae,Scarus,psittacus,SCPS,4,120.267,3835.011,9.541,4.572,RES,HAN
HAN411,Scaridae,Scarus,psittacus,SCPS,1,158.634,4579.653,21.189,4.572,RES,HAN
HAN411,Scaridae,Scarus,psittacus,SCPS,1,158.724,3995.17,18.905,4.572,RES,HAN
HAN411,Scaridae,Scarus,psittacus,SCPS,2,178.679,4345.175,21.655,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,162.687,2509.646,17.946,4.572,RES,HAN
HAN411,Scaridae,Chlorurus,spilurus,CHSO,1,265.103,4999.185,19.266,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,171.474,2489.335,14.209,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,149.196,2383.745,16.097,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,144.755,2366.147,17.961,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,118.915,2234.935,13.095,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,139.211,2263.764,16.672,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,119.464,3101.073,18.164,4.572,RES,HAN
HAN411,Scaridae,Chlorurus,spilurus,CHSO,1,201.469,5730.774,12.954,4.572,RES,HAN
HAN411,Scaridae,Chlorurus,spilurus,CHSO,1,218.402,2342.168,3.575,4.572,RES,HAN
HAN411,Scaridae,Chlorurus,spilurus,CHSO,1,185.181,2926.934,18.642,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,106.357,2421.739,8.317,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,93.563,2498.946,10.918,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,153.575,5154.818,22.933,4.572,RES,HAN
HAN411,Acanthuridae,Ctenochaetus,strigosus,CTST,1,163.207,2642.846,13.357,4.572,RES,HAN
HAN411,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,284.689,4166.114,22.374,4.572,RES,HAN
HAN411,Mullidae,Mulloidichthys,flavolineatus,MUFL,1,376.252,4135.484,22.338,4.572,RES,HAN
HAN412,Lethrinidae,Monotaxis,grandoculis,MOGR,1,252.177,4948.806,22.872,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,95.991,3251.436,18.333,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,89.494,3315.976,17.145,16.764,RES,HAN
HAN412,Mullidae,Parupeneus,multifasciatus,PAMU,1,139.81,1855.617,17.652,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,90.665,1635.472,13.468,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,100.338,2491.467,18.685,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,89.603,2268.464,18.374,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,121.376,2405.553,16.642,16.764,RES,HAN
HAN412,Scaridae,Chlorurus,spilurus,CHSO,1,226.296,2974.221,20.978,16.764,RES,HAN
HAN412,Scaridae,Chlorurus,spilurus,CHSO,1,159.048,2689.526,11.929,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.466,1713.821,17.013,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,78.052,2775.683,19.641,16.764,RES,HAN
HAN412,Scaridae,Chlorurus,spilurus,CHSO,1,192.507,2063.056,5.682,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,81.472,2546.754,9.113,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,128.507,2740.078,10.131,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,83.341,1616.783,17.314,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,116.651,4869.566,11.304,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,85.305,5372.34,10.075,16.764,RES,HAN
HAN412,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.273,2664.361,8.263,16.764,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,95.354,2076.91,18.016,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,113.364,1996.805,14.631,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,126.682,3788.868,21.819,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,110.601,2026.314,16.507,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,100.47,3363.437,18.583,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,86.349,2928.13,18.613,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,110.846,2322.169,13.964,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,121.584,3209.837,14.749,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,72.37,2579.443,10.162,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,108.957,4305.863,22.103,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,109.491,3932.705,20.463,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,151.262,3313.001,7.887,10.668,RES,HAN
HAN413,Lethrinidae,Monotaxis,grandoculis,MOGR,1,185.689,5473.214,21.712,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,90.014,2363.648,8.535,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,116.456,2000.463,9.194,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,203.148,2205.034,17.034,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,178.381,2024.454,11.511,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,155.825,1871.857,16.538,10.668,RES,HAN
HAN413,Scaridae,Chlorurus,spilurus,CHSO,1,210.61,2058.369,15.193,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,90.49,2871.992,6.656,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,83.831,2957.487,3.15,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,123.22,2513.284,13.784,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,132.703,2422.162,9.791,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,89.702,2467.668,14.947,10.668,RES,HAN
HAN413,Acanthuridae,Ctenochaetus,strigosus,CTST,1,110.826,2671.477,19.516,10.668,RES,HAN
HAN414,Scaridae,Chlorurus,spilurus,CHSO,1,174.572,5776.007,22.087,3.6576,RES,HAN
HAN414,Acanthuridae,Acanthurus,triostegus,ACTR,10,134.415,8565.437,15.945,3.6576,RES,HAN
HAN414,Scaridae,Chlorurus,spilurus,CHSO,1,203.876,1725.699,7.709,3.6576,RES,HAN
HAN414,Scaridae,Chlorurus,spilurus,CHSO,1,247.685,1840.202,8.83,3.6576,RES,HAN
HAN414,Acanthuridae,Naso,lituratus,NALI,1,252.156,5521.709,13.345,3.6576,RES,HAN
HAN415,Acanthuridae,Ctenochaetus,strigosus,CTST,1,154.987,2396.824,17.824,11.2776,RES,HAN
HAN415,Acanthuridae,Ctenochaetus,strigosus,CTST,1,137.919,1941.737,13.35,11.2776,RES,HAN
HAN415,Acanthuridae,Ctenochaetus,strigosus,CTST,1,153.455,2010.468,12.992,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,295.917,6066.823,4.519,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,284.263,5142.014,19.167,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,288.466,6760.935,21.974,11.2776,RES,HAN
HAN415,Acanthuridae,Naso,lituratus,NALI,1,170.395,7787.535,7.73,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,251.644,7400.164,19.543,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,333.316,7016.938,19.75,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,203.064,4985.461,8.476,11.2776,RES,HAN
HAN415,Lethrinidae,Monotaxis,grandoculis,MOGR,1,214.475,7269.175,11.51,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,triostegus,ACTR,1,152.521,5079.12,19.335,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,triostegus,ACTR,2,145.483,4869.083,21.915,11.2776,RES,HAN
HAN415,Acanthuridae,Acanthurus,olivaceus,ACOL,1,256.157,3583.195,21.661,11.2776,RES,HAN
